	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646034	SRR1646035	SRR1646036	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
T6SS_BR	7.78515547079e-05	0.000314248004525	0.000161839518709	7.52545656717e-05	0.0	8.33354167188e-05	2.67066362293e-05	0.00397883261051	0.00248663434042	1.15609769858e-05	4.94119775431e-05	0.0	0.0	0.0	0.000401549559561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14917407614e-05	6.78674928427e-05	1.15096519942e-05	3.11000465742e-05	2.80412522509e-05	4.30407585401e-05	0.000106728367035	1.88642167598e-05	5.82758766703e-05	1.73275372721e-05	1.31587965184e-05	1.76378412532e-05	2.80903328756e-05	0.000108027138943	4.98666430405e-05	5.13500392128e-05	3.51017172096e-05	6.40890860018e-05	0.00018248867663	1.12928101213e-05	6.9160296277e-05	0.000158452620133	3.67869104486e-05	7.13307349409e-05	2.61625179529e-05	3.63667279933e-05	1.22065246315e-05	2.60293730099e-05	7.14094618543e-05	7.32074435683e-05	0.0	1.02755744663e-05	0.0	2.2106990761e-05	1.51178378771e-05	0.000109809457562	2.40321e-05	1.5203e-06	0.0	4.66338e-06	2.74543e-05	1.48308e-06	7.95635e-07	1.6262e-05	7.86123e-06	1.31406e-06	6.00929e-05	2.24426e-06	2.10482e-05	3.40636e-06	1.60706e-05	4.20024e-07	4.55277e-06	5.63786e-07	3.29311e-06	3.10025e-06	1.09499e-05	0.0	0.0	8.92573e-06	3.93614e-05	1.70974e-05	6.80251e-07	9.60203e-07	8.66427e-06	3.58861e-05	3.27752e-06	1.35003e-06	9.0088e-06	5.93394e-05	5.48884e-06	4.45205e-06	2.90538e-05	8.44944e-06	7.06216e-07	0.0	0.0	9.46284e-06	2.39352e-05
T7-like_non-cyanophage_core_proteins	0.0	0.0037709760543	0.000275564585909	0.0	0.0	0.000250006250156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38390470919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00713928749911	0.0	3.24035774846e-05	0.0	0.0	0.0	3.88727372666e-05	0.0	3.69329544997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78030897163e-05	0.0	0.000225829879642	0.0	0.00145193272988	7.38015005321e-05	0.000115101487859	0.00105419206062	0.000135604988094	0.0	0.0	4.88260985262e-05	0.000101975156812	0.0	0.0	0.0	0.0	5.96403567209e-05	4.42139815221e-05	0.0	0.0	3.88598e-05	8.91591e-06	0.0	0.0	3.47457e-05	0.0	0.000302878	0.0	0.0	0.0	0.0	4.21117e-05	0.0	1.67171e-05	8.67388e-06	2.94017e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131764	0.000112906	2.71249e-05	2.3247e-06	0.0	6.89063e-06	0.0	0.0	0.0	0.0	0.0	9.83409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4314e-05
T7-like_phage_core_proteins	0.000309636865316	0.00722770410408	0.000459274309848	0.000155070014111	0.00306405404991	0.00125003125078	4.28735297327e-05	0.0	0.00409563303128	0.00217654660053	3.98483689863e-05	0.0	0.0527772230622	0.0	0.000323034282552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000172644779912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98166751545e-05	0.0	5.44659936122e-05	0.00164683206566	0.0	0.000858153542638	0.0	0.0164782841566	0.000479709753459	0.000115101487859	0.00879646406413	0.000248609144839	0.000306732969103	8.56016828149e-05	0.0	0.000934772270779	0.000506906602458	8.267503338e-05	0.000270727287199	0.0	0.000238561426884	0.0	0.00169319784223	0.00133608916246	4.09578e-06	4.35501e-06	0.0	0.0	3.10097e-06	0.0	0.00541483	1.1849e-05	0.0	7.83139e-06	0.0	0.0	0.0	0.00105705	0.0	2.05742e-05	0.00059598	0.0	0.0	0.0	0.0	0.0	0.0	1.55115e-06	2.80873e-06	2.83249e-05	0.0	0.0	0.0	0.00147597	0.0	0.0	0.0	0.0	0.000106612	2.95835e-06	1.47431e-05	9.18968e-06	2.19314e-06	0.0	0.0	0.0	2.46099e-05
TCA_Cycle	1.13660439225	0.311368647104	0.472152132963	0.468246683624	0.406198395936	0.374755248146	0.399753410428	0.471137864035	0.212846698544	0.16191063781	0.53718230026	0.314797416886	0.246228675554	0.326964357285	1.14091198479	0.375621114258	0.296668902303	0.304976454515	0.572543300036	0.0	0.445105194396	0.740740740741	0.299466046622	0.1364090852	0.170131533334	0.242679213278	0.372095076518	0.260511417485	0.286052312119	0.195445555622	0.482682333671	0.296811734607	0.150456037624	0.199562784555	0.272893318289	0.184382540601	0.189369963829	0.232638970772	0.192365584997	0.279705229973	0.208069046281	0.346441508042	0.35853335061	0.260732034447	0.264087390591	0.319920911568	0.250500366633	0.272181957595	0.317847179259	0.279769570859	0.425705821766	0.460507333617	0.390421636443	0.418933959212	0.343319912896	0.409380886979	0.293549718062	0.300211495853	0.370466626872	0.322504	0.151579	0.254324	0.282844	0.312097	0.381359	0.318136	0.414993	0.409118	0.303758	0.320415	0.364074	0.37237	0.349465	0.286947	0.318415	0.305331	0.393087	0.362708	0.360472	0.353774	0.387708	0.369531	0.397073	0.358986	0.394941	0.325114	0.403835	0.324646	0.348623	0.368269	0.336487	0.343334	0.359742	0.359246	0.39082	0.349511	0.350184	0.371677	0.32239	0.377336	0.286045	0.321594
TCA_cycle_in_plants	4.56886396821e-05	0.0	0.00015156052225	0.000467794542569	0.00071494594498	1.78575892969e-05	6.85976475723e-05	0.0	0.00029254521652	0.0	0.000269640630141	0.00106797671811	0.0	0.0	5.38390470919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.76894838211e-06	0.000123750805441	0.0	3.74624752163e-05	4.67354204182e-05	1.94363686333e-05	0.000106578879775	7.14037120328e-05	7.97935326384e-06	0.0	0.000106732460649	1.04760396212e-05	2.98166751545e-05	4.19124658151e-05	7.80679241775e-05	0.0	0.000205986124943	7.52766265472e-05	0.0	6.33780159869e-05	0.000102315716647	1.91835813099e-05	3.29435018942e-05	0.000295591479098	4.5107789574e-05	0.000197835000283	0.0	0.0	0.000217245686768	0.0	5.95600031838e-05	0.0	0.0	0.000112008753189	5.29124325697e-05	0.0	4.07572e-06	4.37921e-06	8.07907e-06	9.77987e-06	4.65695e-05	0.0	0.0	2.20831e-06	4.44019e-06	0.0	0.0	7.26372e-06	0.0	0.0	0.0	0.0	9.00171e-06	0.00017419	8.70557e-07	3.74576e-06	0.000207154	0.0	0.0	5.73089e-06	1.19445e-05	1.97178e-06	7.67481e-06	1.9596e-06	0.000242122	1.58085e-05	9.20072e-06	8.11906e-06	1.53935e-05	1.23653e-05	0.0	0.0	1.1039e-05	1.0116e-05	0.0	7.0067e-06	0.0	2.78264e-06	3.2538e-06
Tagatose_utilization	0.00111351314613	0.00382049392168	0.00174219456805	0.00162837844464	0.00123838851184	0.00273061480217	0.00395120045412	0.00132627753684	0.00830761927368	0.00730847217663	0.00506828558825	0.000533988359054	0.00136697762436	0.00170149050568	0.00143666933401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430115209906	0.00407899319431	0.00521683408615	0.0301377638384	0.00381846593422	0.00447377467489	0.00193866982311	0.0015224051634	0.00222179830282	0.00121983006208	0.00143558814795	0.0370469011429	0.00807705333101	0.0012923010293	0.00495273898494	0.00723661357087	0.0040983759378	0.00359220061883	0.0139648288402	0.00623162284464	0.00439316610757	0.00110836255236	0.00137170766628	0.00250363399843	0.00981094423234	0.0100255875659	0.0105334169887	0.00355796086109	0.00133485405314	0.00408828040064	0.00315126562299	0.00365981710574	0.00181803687404	0.00281243031034	0.00344004301193	0.00390010788851	0.00114984	0.00450892	0.00105088	0.0012877	0.000517537	7.53953e-05	4.03972e-05	0.000892966	0.000970884	0.000117501	0.0001485	0.000588851	0.00026102	0.000167856	0.00338686	0.000328621	0.00100153	0.000232753	0.000217744	0.000424746	0.000706194	0.00222892	0.00142421	0.000802357	0.000212602	0.000238305	0.00126564	0.00049165	0.000944687	0.00226625	0.00123146	0.000226786	0.000983752	0.0026499	0.0005136	0.000290031	0.00149731	0.00354947	0.000307573	0.00198448	0.000783794	0.000618098	0.000958936
Tannin_biosynthesis	0.0168937873716	0.00062849600905	0.00615427575197	0.00356661032456	0.0019150337812	0.000312507812695	0.000117902206765	0.00663138768419	0.0	0.00707531791531	0.00402468526762	0.00427190687243	0.0385131087211	0.0	0.0148326574738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.10089437114e-05	2.87741299854e-05	0.0	2.54920475009e-05	7.77454745331e-05	3.19736639325e-05	0.0	1.19690298958e-05	2.49916402963e-05	2.74141594133e-05	2.09520792424e-05	2.98166751545e-05	8.38249316303e-05	0.0	7.78030897163e-05	0.000147132946388	4.51659759283e-05	0.0	0.000103709480706	0.0	0.0	0.00011530225663	6.78024940469e-05	0.000857048001905	0.00176910144484	0.00109858721684	0.00209049071465	0.00191900356645	0.00202553831781	0.00184094555295	0.000883699404099	0.00140154838294	0.00143695439947	0.000661405407121	0.00117011535346	0.000207876	0.00140563	0.00072682	0.00126704	0.000559451	9.2738e-05	6.03331e-06	0.000246217	0.000333812	0.000110504	4.59501e-05	0.000166953	0.000113151	6.02524e-05	0.000783974	9.34958e-05	0.00196392	0.000401493	0.000176997	0.000805695	0.000474574	0.00051786	0.00028024	0.000250651	0.000512208	0.000243565	0.000650592	0.000151576	0.000183583	0.00021419	0.000361042	0.000438134	0.000806154	0.000221166	0.000181815	0.000158707	0.000317087	0.000482384	0.000376928	0.000378969	0.000112818	0.000140294	0.000583883
Taurine_Utilization	0.0105532500683	0.0144554082082	0.0112841729611	0.0351320797986	0.0112162172375	0.00671213208902	0.0202544980307	0.0152521916736	0.00733118312599	0.0270812753816	0.028103825988	0.0339972588598	0.00784526288763	0.0	0.0112411443741	0.0511901714871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109292295637	0.000535955171595	0.00213312216958	0.00182294674856	0.000484348902516	0.000207321265422	0.000703420606515	0.000223770253734	0.00237102829349	0.000581888691566	0.000329001060209	0.00127109280737	0.000444410443969	0.00117662262365	0.010086525617	0.00105034171117	0.000819740701303	0.00182296827458	0.0357329402565	0.00376811113231	0.00133641418496	0.00114690411117	0.0024566439984	0.00124475113491	0.000857048001905	0.000884550722421	0.00164543952033	0.0238508850865	0.00149658139773	0.0018388931667	0.00127241824983	0.00192495761668	0.00142817354219	0.00286991956752	0.00354372198397	0.00207882195774	8.2483e-05	0.000255845	0.000726895	0.000312323	0.000129822	0.000157066	2.90455e-05	0.000501312	5.67715e-05	4.16792e-05	4.85139e-05	0.000316933	4.111e-05	4.80131e-05	0.00010695	8.37668e-05	0.000239152	1.02245e-05	0.000142335	0.000223559	8.66214e-05	0.000212078	0.00020586	0.000379502	0.000108633	0.000428998	0.0002219	4.22445e-05	0.000216157	0.000461415	8.85312e-05	0.000317474	0.000461246	0.000769307	0.000112037	0.000285301	0.000530125	0.000370664	1.65373e-05	0.000238262	4.53448e-05	0.000154776	0.000284309
Teichoic_and_lipoteichoic_acids_biosynthesis	0.127628254219	0.12719870761	0.238688599881	0.160266801682	0.14767348679	0.146032652223	0.102761550703	0.258218868214	0.30750524753	0.332159310615	0.262090854014	0.369730149407	0.360508508884	0.337235418226	0.118258177876	0.223464787069	0.282648270576	0.154576867765	0.0797448165869	0.0	0.0804162724693	0.0	0.164481251438	0.0692741322327	0.211320078976	0.128809754163	0.137700237866	0.106729968038	0.111066489316	0.0894269381847	0.337667857475	0.187233349462	0.0773349978746	0.136768517663	0.296683148084	0.220318323092	0.0747658116141	0.145282816619	0.128572062655	0.144192854311	0.118654004267	0.140532432382	0.191961507924	0.175606572336	0.169389966559	0.152209226792	0.12509093583	0.277069198192	0.231741865962	0.321444569726	0.14880622527	0.221923483279	0.197617135673	0.227965096553	0.259466791859	0.222978341063	0.252409344939	0.261363890881	0.248430259992	0.237146	0.183247	0.253746	0.224701	0.25183	0.252934	0.237312	0.195218	0.22851	0.196801	0.21653	0.223146	0.256965	0.262343	0.224712	0.275797	0.204064	0.265459	0.258933	0.214178	0.200907	0.234302	0.299103	0.229855	0.250226	0.244095	0.24472	0.176783	0.256952	0.251698	0.202942	0.284648	0.207631	0.212442	0.261485	0.318698	0.209147	0.192357	0.287372	0.330823	0.286175	0.176893	0.223312
Teichuronic_acid_biosynthesis	0.0086486818481	0.0280199482638	0.119553962716	0.0361875815502	0.0513324396901	0.1559366935	0.052047685476	0.0232319615203	0.101528091299	0.0402428333976	0.0314865795796	0.0743485603779	0.067374166738	0.105152113251	0.00986234133334	0.053323095299	0.028743891923	0.0816998086565	0.0	0.0	0.0906654052349	0.0	0.0881593835117	0.0411481964803	0.0464117554144	0.0612473503963	0.0566158929023	0.0573441495042	0.0550254751557	0.05947139725	0.0404262553006	0.068062075756	0.048448977672	0.0431131880621	0.0343874592561	0.0497643761983	0.0398590791389	0.035174548367	0.0464754089225	0.063777720248	0.0514103213198	0.0281109775512	0.0578712047857	0.038685937957	0.0596362929771	0.0885951348697	0.0628545555757	0.0415997802114	0.0394838715648	0.0648637191644	0.0291018091525	0.0344582663365	0.0398645887937	0.043768007823	0.0508996361907	0.0606066370384	0.0395132638307	0.059446017106	0.0367973932144	0.0588212	0.0372889	0.0651697	0.0695187	0.102086	0.0541015	0.0771488	0.0270492	0.061552	0.0859123	0.0407465	0.0700802	0.0536419	0.0467756	0.0511887	0.0610026	0.0529305	0.0656789	0.0507681	0.0579205	0.0644815	0.0402801	0.0829009	0.0586375	0.0684035	0.0694968	0.0778049	0.0557721	0.065168	0.0625542	0.0391442	0.0461992	0.040811	0.045811	0.0613712	0.053696	0.054694	0.0484104	0.0633951	0.0717754	0.0474772	0.0298985	0.0500397
Teicoplanin-resistance_in_Staphylococcus	3.71564238379e-05	0.0	0.00124004063659	0.0	0.0	0.0	4.28735297327e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.07585706379e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5107789574e-05	0.0	0.0	0.0	0.0	8.267503338e-05	0.0	0.0	0.000119280713442	0.0	0.0	0.000149376428101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000424615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tellurite_resistance:_Chromosomal_determinants	0.000198167593802	0.0188548802715	0.0158908911208	0.00372168033867	0.00919216214974	0.0138753468837	0.0453601944572	0.0	0.0255977064455	0.0229369783398	0.00522013633721	0.0	0.0	0.0	0.000242275711914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00713928749911	0.00115750118644	0.000486053662268	0.00189909257904	0.00282826207522	0.000101968190003	0.000971818431664	0.00051157862292	0.000332396590497	0.0126392955699	0.00107464053274	5.48283188267e-05	0.00134093307152	0.00104358363041	0.000922074247933	0.00708057916959	0.000233409269149	0.00256431706561	0.00216796684456	0.0304551397571	0.00331870338259	0.00132842700958	0.00431630579473	0.0028660846648	0.00126564655554	0.0	5.70677885433e-05	0.000195304394105	0.0214827663685	0.0	0.0012401255007	0.00010829091488	0.00135637582955	0.000178921070163	0.00198962916849	0.00206358487022	0.000398337141602	0.000420098	4.45795e-05	0.000151115	0.000132966	0.000140982	3.96818e-05	4.84091e-06	0.00157406	1.97264e-05	1.04066e-05	0.000432959	0.000246113	0.000228574	0.000366842	0.000125376	1.7634e-05	0.0	1.17841e-05	0.000253762	0.000179889	0.00043758	0.00294384	0.000152775	0.000341317	0.000497718	0.000278475	0.000344351	0.000133	6.19874e-05	0.000334174	0.00047055	3.44887e-05	9.41086e-05	0.000792213	0.000122869	0.000106762	0.000560348	4.13167e-05	0.000324448	6.87011e-05	0.0	0.00104248	7.40627e-05
TenI-like_tautomerase	0.210927520232	0.144713708918	0.194043074719	0.14339558656	0.256807489132	0.309846010923	0.139368745826	0.203748860296	0.286239889781	0.144037203093	0.128173598295	0.164226509386	0.151405083187	0.259825702554	0.226283896341	0.0981144953502	0.106591932548	0.138104864987	0.132908027645	0.0	0.0473036896878	0.402576489533	0.175656219509	0.136681648442	0.163407597165	0.205439786443	0.0822524678079	0.202740507145	0.138817658894	0.147440202603	0.194201229373	0.115479804542	0.0986627542867	0.596513186875	0.135615042831	0.155116705051	0.105642377802	0.183965894087	0.202113315689	0.128559532054	0.144260400699	0.143821095246	0.217373631659	0.11686283454	0.25384756109	0.103142839786	0.111187482901	0.121358472932	0.12632853784	0.112184506738	0.175528131188	0.154295187345	0.157795417579	0.136213287162	0.146438980272	0.178127186164	0.14108396952	0.127874824356	0.147170848137	0.119902	0.118258	0.11038	0.111685	0.142909	0.123326	0.102679	0.11477	0.144758	0.115081	0.117543	0.126122	0.149059	0.114563	0.12032	0.105146	0.140622	0.137993	0.11375	0.125552	0.153716	0.171917	0.123091	0.181374	0.11983	0.130671	0.115346	0.149267	0.127673	0.117202	0.150186	0.140156	0.154289	0.112074	0.118176	0.0846754	0.156856	0.119274	0.126528	0.114748	0.148565	0.11038	0.152417
Terminal_AA3-600_quinol_oxidase	0.0004234062964	0.0	0.0	0.0	0.0	0.0	0.00161847574741	0.000663138768419	0.0	0.00043931712546	5.31311586484e-05	0.0	0.0	0.0	0.000517079181445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78803e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.77475e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terminal_cytochrome_C_oxidases	0.704739579174	0.0158728321023	0.191139217247	0.460878815854	0.00657494931544	0.0358699753896	0.00575421536187	0.354764425883	0.00426628440758	0.00732036463637	0.421262922345	0.246556215184	0.153576964406	0.0	0.770827776888	0.0	0.0	0.00186311333691	0.0	0.0	0.0	0.24154589372	0.00356964374955	0.000538663972044	0.00151017176796	0.00140082056146	0.00138779894242	0.00151954479047	0.00626075284753	0.00730752416322	0.00112658316206	0.00870095137905	0.00136155844759	0.000508467385309	0.00131538317488	0.00137435286999	0.000967524253134	0.000812737034475	0.00114692195349	0.00154009159596	0.0013543515939	0.00224183539282	0.0023774077174	0.00517810042771	0.00561164025813	0.00224535372963	0.00111583849598	0.003875059843	0.00461501770922	0.00234528026587	0.0100431335116	0.00434879312262	0.00545676448725	0.00373786055426	0.0024724010792	0.00397502977545	0.00313044591203	0.00296322220589	0.00257715831926	0.000926741	0.000851723	0.000704823	0.00049521	0.00213559	0.00024751	0.000112223	0.0144854	0.000946416	6.49082e-05	0.000368996	0.000596306	0.00045757	0.00039079	0.000515058	0.000448178	0.00111404	0.00188827	0.00043299	0.00134761	0.00215658	0.00239912	0.000361045	0.00131576	0.0015122	0.00126769	0.000942628	0.00108869	0.00130812	0.00129056	0.00158331	0.00128316	0.00188782	0.00114328	0.00115931	0.000151714	0.000790742	0.000685282	0.00100027	0.000610349	0.00133353	0.000340739	0.00122801
Terminal_cytochrome_O_ubiquinol_oxidase	0.0145993681181	0.00361279618712	0.00501859667597	0.0234502683044	0.00549604874517	0.00177639195115	0.0203498402392	0.0170758232868	0.00248573420129	0.00713983239615	0.0236452100922	0.0179285409061	0.00481176123774	0.0	0.0166430228465	0.0	0.0	0.0	0.0414673046252	0.0	0.0	0.0	0.0	0.00148915047941	0.000435005320445	0.0017573056253	0.00166292861206	4.14670639347e-05	0.000323939477221	0.000429299727734	0.000414633969183	0.00302162334964	0.000662998465109	0.000109656637653	0.000931995230934	0.000256920350914	0.00148757320336	0.00924211225587	0.000278794404817	0.000710431932085	0.00263254295127	0.0376993159517	0.00419787728029	0.00143078909678	0.00128788195838	0.00291727940086	0.00226709533822	0.000120287438864	8.94062020512e-05	4.88260985262e-05	0.0175996698133	0.0	0.000484869386242	0.000261703044292	0.000894779560107	0.000198602387881	0.00154188907834	0.00114954379909	0.00022415517332	1.04089e-05	8.71003e-07	9.11132e-05	9.18658e-06	0.0	5.00976e-05	4.58489e-06	0.000341395	0.0	8.33574e-06	5.07913e-06	6.87424e-05	0.0	3.21291e-06	5.72089e-06	3.64607e-05	0.0	2.73287e-06	8.1644e-06	2.04135e-06	6.89427e-06	0.0	3.36256e-05	9.60727e-05	1.15742e-05	5.00296e-05	1.67658e-05	2.92881e-06	0.000290409	0.000161632	3.48932e-05	0.000194799	0.000344946	0.000393131	8.59838e-05	6.90963e-05	0.000197319	1.51026e-05	1.06677e-05	2.38755e-05	0.0	3.95899e-05	2.4248e-05
Terminal_cytochrome_d_ubiquinol_oxidases	0.0618903326302	0.0503320553914	0.0821874021781	0.119231790982	0.0281854671916	0.0486937724628	0.0949137687998	0.176030186077	0.0294714926876	0.0761629224619	0.119905153513	0.147514284189	0.107133687355	0.0255223575852	0.0632845252305	0.131814691579	0.143719459615	0.0741783331436	0.0	0.0	0.0473036896878	0.0	0.0572808833678	0.0453182265771	0.0667629085415	0.0696849257928	0.125548526249	0.0741129833501	0.0730702687926	0.14750348234	0.0434608201402	0.107420886156	0.0489001167565	0.0691392531501	0.057431860056	0.0696161153831	0.0745651913554	0.134487697439	0.120466599208	0.0666398473995	0.0888507523023	0.10922285314	0.0729149954176	0.0700397485219	0.0680659555611	0.0798282215359	0.0598997405988	0.123491509597	0.142492664688	0.131698432113	0.122879527355	0.123185661086	0.122935953106	0.125766591096	0.0987510745786	0.130889881993	0.123440196496	0.103679743001	0.0860301801996	0.0691035	0.0820377	0.064677	0.102862	0.0656041	0.0413329	0.048872	0.156109	0.0788472	0.0401019	0.055314	0.0671766	0.0560107	0.0447006	0.0486058	0.0584913	0.117241	0.0465982	0.0458418	0.0772492	0.0881542	0.122271	0.0461311	0.0908453	0.070068	0.0587154	0.0659538	0.0664437	0.0669688	0.0636209	0.0747696	0.0587309	0.0770468	0.0674481	0.0500454	0.0700255	0.0626687	0.0761806	0.044627	0.0922555	0.0604975	0.0618953	0.0740822
Terminal_cytochrome_oxidases	0.0765318540767	0.0506263926508	0.0824592457703	0.136761247578	0.0299433699959	0.0484838647565	0.100138330689	0.184485205374	0.0278615938576	0.0814738082989	0.139096212955	0.157957494942	0.108693230523	0.0255223575852	0.0800116587693	0.131814691579	0.143719459615	0.0633573708829	0.0414673046252	0.0	0.0473036896878	0.0	0.0572808833678	0.0218088022685	0.0384619893009	0.0413575357257	0.0365338930879	0.048164118358	0.0399012357111	0.100596412089	0.02283548859	0.0342846893885	0.0232749086268	0.0477069851614	0.0330739972387	0.0314085971548	0.0435583092287	0.0890663218401	0.0800325928258	0.0293368528988	0.0505011189521	0.0493160341621	0.0440446273819	0.0316661956647	0.0318306304	0.0315337023235	0.0339580710677	0.0676757322154	0.0942296750134	0.0665950143671	0.062198307959	0.0840017807161	0.0925491776466	0.0821448447647	0.0545555373195	0.0893604581788	0.0695869776449	0.0663651853179	0.0531923526199	0.0650988	0.0799439	0.062173	0.0997589	0.0605398	0.0362217	0.0438997	0.155614	0.0738132	0.035529	0.0503052	0.0628809	0.0511257	0.0392311	0.044346	0.0551684	0.114522	0.0417386	0.0411224	0.0723169	0.0849626	0.119773	0.0405782	0.087571	0.0666855	0.0542771	0.062303	0.0623412	0.0627163	0.0577145	0.0694861	0.0552649	0.0744915	0.0606292	0.0459522	0.0663882	0.0582777	0.0717567	0.0404167	0.0881783	0.0556085	0.0574676	0.0700665
Test_-_DHFR	0.443043368333	3.46429831808	0.476723593111	0.998785305512	0.35007431547	0.312607076947	0.327290851366	0.503475118336	0.203223283142	0.214106057978	0.297009719864	0.401328351908	0.487355652712	0.526044148007	0.444932290126	0.409521371897	0.352112676056	0.399472708107	0.499259512417	0.276243093923	0.382371491643	0.30193236715	0.485503846716	0.483583957295	0.439809848024	0.617741198399	0.489241976953	0.399714528308	0.426022024485	0.445663564358	0.534042493089	0.434142589369	0.457053940391	1.43098151695	0.442169731539	0.504256147495	0.403206488506	0.3804129616	0.402011520967	0.447611732047	0.424467194033	0.380583720754	0.46740072313	0.495951921966	0.513790738673	0.399413052356	0.428619609359	0.413964918611	0.383800769331	0.380882466297	0.344744203221	0.368925225535	0.319461446877	0.313641765318	0.398170772926	0.347125589588	0.40136478939	0.384263301501	0.41383761699	0.34685	0.300383	0.308516	0.307272	0.260432	0.242678	0.240287	0.662853	0.39531	0.287048	0.285478	0.309648	0.269184	0.258096	0.283944	0.292568	0.321117	0.314994	0.288126	0.330585	0.360162	0.410546	0.25917	0.447058	0.336661	0.311563	0.324993	0.354528	0.309884	0.302699	0.382893	0.344601	0.36628	0.322124	0.293095	0.266842	0.318106	0.329693	0.292424	0.279856	0.284143	0.273313	0.342169
